,Id,lid,Output_Voucher_No,Output_Voucher_Date,Output_Item_Code,FG_Name,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value,Consume_lid,Consume_Voucher_No,Consume_Voucher_Date,Consume_Item_Code,Consume_Item_Name,Consume_Batch_No,Consume_UOM,Consume_Quantity,Consume_Rate,Consume_Value
1885,1886,189859,SSM2223JWGRN00309,27/01/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#223/22,,,KGS,5820.0,11.0,64020.0,18.65,108515.0,,,,,,,,,,
1886,1887,178955,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM3010040,KGS,131.0,57.94,655.0
1887,1888,178955,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM4020039,KGS,360.0,5.0,1800.0
1888,1889,178955,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM3010042,KGS,2725.0,5.0,13625.0
1889,1890,178955,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM4020040,KGS,337.0,5.0,1685.0
1890,1891,178955,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM4020041,KGS,300.0,5.0,1500.0
1891,1892,179458,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189859.0,SSM2223JWGRN00309,2023-01-27,26000157,MGDM RECOVERED METHANOL,23CMGDM3010043,KGS,5046.0,5.99,25230.0
1892,1893,424113,SSM2324JWGRN00309,28/02/2024,28000019,METHYL-2-CHLORO PROPIONATE,M2CP SFG,#03+04/24,0,0,KGS,6080.0,0.0,0.0,105.05,638697.36,,,,,,,,,,
1893,1894,424113,SSM2324JWGRN00309,28/02/2024,28000019,METHYL-2-CHLORO PROPIONATE,M2CP SFG,#03+04/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1894,1895,415238,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,424113.0,SSM2324JWGRN00309,2024-02-28,26000119,M2CP CRUDE,24CMCLP2010020,KGS,158.0,3612.14,12290.25
1895,1896,415436,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,424113.0,SSM2324JWGRN00309,2024-02-28,26000119,M2CP CRUDE,24CMCLP2010021,KGS,7775.0,59.38,461686.72
1896,1897,419765,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,424113.0,SSM2324JWGRN00309,2024-02-28,26000119,M2CP CRUDE,24CMCLP2010022,KGS,1298.0,485.55,102320.4
1897,1898,189871,SSM2223JWGRN00310,02/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#227/22,,,KGS,3150.0,11.0,34650.0,18.24,57465.0,,,,,,,,,,
1898,1899,179458,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189871.0,SSM2223JWGRN00310,2023-02-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010043,KGS,999.0,30.26,4995.0
1899,1900,181377,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189871.0,SSM2223JWGRN00310,2023-02-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010042,KGS,212.0,5.0,1060.0
1900,1901,181377,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189871.0,SSM2223JWGRN00310,2023-02-02,26000157,MGDM RECOVERED METHANOL,23CMGDM3010044,KGS,3352.0,6.71,16760.0
1901,1902,424673,SSM2324JWGRN00310,27/02/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#17/24,0,0,KGS,6745.0,0.0,0.0,113.64,766481.18,,,,,,,,,,
1902,1903,424673,SSM2324JWGRN00310,27/02/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#17/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1903,1904,421524,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,424673.0,SSM2324JWGRN00310,2024-02-27,26000028,"RECOVERED 2,4 DCT",24BDCBL1020009,KGS,29.0,118.61,3439.61
1904,1905,421524,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,424673.0,SSM2324JWGRN00310,2024-02-27,26000028,"RECOVERED 2,4 DCT",24BDCBL1020012,KGS,4596.0,126.45,568923.68
1905,1906,189883,SSM2223JWGRN00311,04/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#228/22,,,KGS,4590.0,11.0,50490.0,18.24,83735.0,,,,,,,,,,
1906,1907,181377,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189883.0,SSM2223JWGRN00311,2023-02-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010044,KGS,1148.0,19.6,5740.0
1907,1908,181377,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189883.0,SSM2223JWGRN00311,2023-02-04,26000157,MGDM RECOVERED METHANOL,23CMGDM4020043,KGS,158.0,5.0,790.0
1908,1909,181838,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189883.0,SSM2223JWGRN00311,2023-02-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010045,KGS,5220.0,5.0,26100.0
1909,1910,184232,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189883.0,SSM2223JWGRN00311,2023-02-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010046,KGS,123.0,212.6,615.0
1910,1911,425045,SSM2324JWGRN00311,29/02/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#18/24,0,0,KGS,6975.0,0.0,0.0,105.59,736483.27,,,,,,,,,,
1911,1912,421524,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,425045.0,SSM2324JWGRN00311,2024-02-29,26000028,"RECOVERED 2,4 DCT",24BDCBL1020012,KGS,99.0,5870.49,12254.88
1912,1913,422959,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,425045.0,SSM2324JWGRN00311,2024-02-29,26000028,"RECOVERED 2,4 DCT",24BDCBL1020013,KGS,4563.0,114.84,524002.66
1913,1914,422959,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,425045.0,SSM2324JWGRN00311,2024-02-29,26000028,"RECOVERED 2,4 DCT",24BDCBL1020014,KGS,1213.0,136.54,150263.3
1914,1915,189894,SSM2223JWGRN00312,04/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#229/22,,,KGS,2255.0,11.0,24805.0,18.24,41135.0,,,,,,,,,,
1915,1916,184232,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,189894.0,SSM2223JWGRN00312,2023-02-04,26000157,MGDM RECOVERED METHANOL,23CMGDM3010046,KGS,3266.0,8.01,16330.0
1916,1917,425639,SSM2324JWGRN00312,28/02/2024,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#92 TO 101/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1917,1918,425639,SSM2324JWGRN00312,28/02/2024,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#92 TO 101/24,0,0,KGS,4833.0,0.0,0.0,1607.31,7768112.84,,,,,,,,,,
1918,1919,425639,SSM2324JWGRN00312,28/02/2024,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#92 TO 101/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1919,1920,190478,SSM2223JWGRN00313,06/02/2023,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#0200+0201/22,,,KGS,3900.0,87.5,341250.0,514.39,2006113.48,,,,,,,,,,
1920,1921,427279,SSM2324JWGRN00313,04/02/2024,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#54(P-II)+55/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1921,1922,427279,SSM2324JWGRN00313,04/02/2024,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#54(P-II)+55/23,0,0,KGS,800.0,0.0,0.0,1974.28,1579420.64,,,,,,,,,,
1922,1923,427279,SSM2324JWGRN00313,04/02/2024,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#54(P-II)+55/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1923,1924,427279,SSM2324JWGRN00313,04/02/2024,28000035,2-AMINO-5-CHLORO-3-METHYLBENZOIC ACID (ACMBA),ACMBA SFG,#54(P-II)+55/23,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1924,1925,190501,SSM2223JWGRN00314,06/02/2023,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#0202+0203/22,,,KGS,3570.0,87.5,312375.0,625.24,2232112.45,,,,,,,,,,
1925,1926,427866,SSM2324JWGRN00314,05/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#19/24,0,0,KGS,7065.0,0.0,0.0,108.7,767978.68,,,,,,,,,,
1926,1927,422959,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,427866.0,SSM2324JWGRN00314,2024-03-05,26000028,"RECOVERED 2,4 DCT",24BDCBL1020014,KGS,124.0,1335.68,15360.8
1927,1928,422959,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,427866.0,SSM2324JWGRN00314,2024-03-05,26000028,"RECOVERED 2,4 DCT",24BDCBL1020014,KGS,235.0,123.88,29111.19
1928,1929,425443,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,427866.0,SSM2324JWGRN00314,2024-03-05,26000028,"RECOVERED 2,4 DCT",24BDCBL1020014,KGS,3040.0,123.88,376587.32
1929,1930,425443,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,427866.0,SSM2324JWGRN00314,2024-03-05,26000028,"RECOVERED 2,4 DCT",24BDCBL1020015	,KGS,2851.0,176.44,328169.37
1930,1931,190675,SSM2223JWGRN00315,07/02/2023,31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE","4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#0026,,,KGS,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,
1931,1932,428165,SSM2324JWGRN00315,06/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#20/24,0,0,KGS,6815.0,0.0,0.0,106.4,725096.14,,,,,,,,,,
1932,1933,425443,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,428165.0,SSM2324JWGRN00315,2024-03-06,26000028,"RECOVERED 2,4 DCT",24BDCBL1020015	,KGS,1519.0,331.15,174847.17
1933,1934,426393,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,428165.0,SSM2324JWGRN00315,2024-03-06,26000028,"RECOVERED 2,4 DCT",24BDCBL1020016	,KGS,4731.0,127.64,531498.98
1934,1935,191150,SSM2223JWGRN00316,08/02/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#83+84/22,,,KGS,1440.0,180.81,260366.4,2561.14,3688044.4,,,,,,,,,,
1935,1936,429450,SSM2324JWGRN00316,09/03/2024,31000004,"2,3 METHYL DICHLORO PROPIONATE","2,3 METHYL DICHLORO PROPIONATE",#Sample#Max,0,0,KGS,2.0,0.0,0.0,97.5,195.0,,,,,,,,,,
1936,1937,412054,,,,"2,3 METHYL DICHLORO PROPIONATE",,,,,,,,,,,429450.0,SSM2324JWGRN00316,2024-03-09,29000006,"2,3 MDCP INTERCUT-1",001/18-19-1,KGS,3.0,4571.67,195.0
1937,1938,191849,SSM2223JWGRN00317,10/02/2023,31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE","4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000010,,,KGS,1000.0,100.0,100000.0,2473.44,2473441.14,,,,,,,,,,
1938,1939,191849,SSM2223JWGRN00317,10/02/2023,26000008,"2,3 DI CHLORO PYRIDINE","2,3 DCP CRUDE",#23-SPIR0000010,,,KGS,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,
1939,1940,179099,,,,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",,,,,,,,,,,191849.0,SSM2223JWGRN00317,2023-02-10,26000209,SPIR STAGE-I,23DSPIR1010006,KGS,527.0,3659.11,407474.53
1940,1941,182496,,,,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",,,,,,,,,,,191849.0,SSM2223JWGRN00317,2023-02-10,26000209,SPIR STAGE-I,23DSPIR1010007,KGS,1673.0,1412.59,1587846.61
1941,1942,431304,SSM2324JWGRN00317,10/03/2024,26000257,,2-CHLORO PROPIONIC ACID CRUDE,#27/23,0,0,KGS,7715.0,0.0,0.0,67.57,521329.32,,,,,,,,,,
1942,1943,191966,SSM2223JWGRN00318,07/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#231/22,,,KGS,3160.0,11.0,34760.0,18.05,57035.0,,,,,,,,,,
1943,1944,184232,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191966.0,SSM2223JWGRN00318,2023-02-07,26000157,MGDM RECOVERED METHANOL,23CMGDM3010046,KGS,1841.0,14.2,9205.0
1944,1945,188916,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191966.0,SSM2223JWGRN00318,2023-02-07,26000157,MGDM RECOVERED METHANOL,23CMGDM3010042,KGS,2614.0,7.77,13070.0
1945,1946,431614,SSM2324JWGRN00318,08/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#21/24,0,0,KGS,7015.0,0.0,0.0,111.49,782137.39,,,,,,,,,,
1946,1947,431614,SSM2324JWGRN00318,08/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#21/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1947,1948,191972,SSM2223JWGRN00319,08/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#232/22,,,KGS,6310.0,11.0,69410.0,18.05,113895.0,,,,,,,,,,
1948,1949,188916,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010042,KGS,1449.0,14.02,7245.0
1949,1950,188916,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010047,KGS,352.0,5.0,1760.0
1950,1951,188920,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010047,KGS,3148.0,5.0,15740.0
1951,1952,188920,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM4040025,KGS,162.0,5.0,810.0
1952,1953,188920,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010048,KGS,3510.0,5.0,17550.0
1953,1954,190004,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010048,KGS,210.0,5.0,1050.0
1954,1955,190004,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,191972.0,SSM2223JWGRN00319,2023-02-08,26000157,MGDM RECOVERED METHANOL,23CMGDM3010049,KGS,66.0,454.55,330.0
1955,1956,431694,SSM2324JWGRN00319,11/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#22/24,0,0,KGS,7090.0,0.0,0.0,107.83,764497.62,,,,,,,,,,
1956,1957,431694,SSM2324JWGRN00319,11/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#22/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1957,1958,426393,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,431694.0,SSM2324JWGRN00319,2024-03-11,26000028,"RECOVERED 2,4 DCT",24BDCBL1020016	,KGS,644.0,937.65,72349.47
1958,1959,428255,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,431694.0,SSM2324JWGRN00319,2024-03-11,26000028,"RECOVERED 2,4 DCT",24BDCBL1020017,KGS,276.0,119.9,33091.9
1959,1960,428255,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,431694.0,SSM2324JWGRN00319,2024-03-11,26000028,"RECOVERED 2,4 DCT",24CDCBL1020001,KGS,3640.0,145.3,421819.23
1960,1961,192170,SSM2223JWGRN00320,10/02/2023,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#0204+0205/22,,,KGS,3760.0,87.5,329000.0,527.51,1983434.16,,,,,,,,,,
1961,1962,431756,SSM2324JWGRN00320,09/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#01/24,0,0,KGS,7285.0,0.0,0.0,821.25,5982808.79,,,,,,,,,,
1962,1963,431756,SSM2324JWGRN00320,09/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#01/24,0,0,KGS,0.0,335.0,0.0,0.0,0.0,,,,,,,,,,
1963,1964,431782,SSM2324JWGRN00321,12/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#02/24,0,0,KGS,7245.0,0.0,0.0,632.08,4579439.07,,,,,,,,,,
1964,1965,431782,SSM2324JWGRN00321,12/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#02/24,0,0,KGS,0.0,335.0,0.0,0.0,0.0,,,,,,,,,,
1965,1966,431782,SSM2324JWGRN00321,12/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#02/24,0,0,KGS,0.0,65.0,0.0,0.0,0.0,,,,,,,,,,
1966,1967,192190,SSM2223JWGRN00322,10/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#236/22,,,KGS,2015.0,11.0,22165.0,18.05,36370.0,,,,,,,,,,
1967,1968,190004,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,192190.0,SSM2223JWGRN00322,2023-02-10,26000157,MGDM RECOVERED METHANOL,23CMGDM3010049,KGS,2841.0,10.56,14205.0
1968,1969,433049,SSM2324JWGRN00322,14/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#23/24,0,0,KGS,6915.0,0.0,0.0,160.32,1108636.96,,,,,,,,,,
1969,1970,193999,SSM2223JWGRN00323,14/02/2023,31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE","4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#23-SPIR0000011,,,KGS,985.0,100.0,98500.0,1392.71,1371823.9,,,,,,,,,,
1970,1971,193999,SSM2223JWGRN00323,14/02/2023,26000008,"2,3 DI CHLORO PYRIDINE","2,3 DCP CRUDE",#23-SPIR0000011,,,KGS,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,
1971,1972,182496,,,,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",,,,,,,,,,,193999.0,SSM2223JWGRN00323,2023-02-14,26000209,SPIR STAGE-I,23DSPIR1010007,KGS,817.0,2892.61,775415.83
1972,1973,186556,,,,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",,,,,,,,,,,193999.0,SSM2223JWGRN00323,2023-02-14,26000209,SPIR STAGE-I,23DSPIR1010008,KGS,283.0,8685.06,281838.54
1973,1974,436320,SSM2324JWGRN00323,15/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#03/24,0,0,KGS,7295.0,0.0,0.0,609.39,4445473.0,,,,,,,,,,
1974,1975,194391,SSM2223JWGRN00324,31/01/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#52(P-II)+53+54(P-I),,,KGS,1832.0,335.0,613720.0,881.65,1615191.56,,,,,,,,,,
1975,1976,94310,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,194391.0,SSM2223JWGRN00324,2023-01-31,26000170,"2,6 DMBN (STAGE-II) RECOVERED TOLUENE",23ADMBA2130006,KGS,66.0,119.04,282.26
1976,1977,90917,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,194391.0,SSM2223JWGRN00324,2023-01-31,26000168,"2,6 DMBN (STAGE-II) TOLUENE MLR",23ADMBA2010006,KGS,5.0,1223.25,27.8
1977,1978,436330,SSM2324JWGRN00324,18/03/2024,26000046,"2,6 DICHLORO BENZOYL CHLORIDE","2,6 DCBC CRUDE",#04/24,0,0,KGS,7295.0,0.0,0.0,610.63,4454555.38,,,,,,,,,,
1978,1979,195850,SSM2223JWGRN00325,16/02/2023,31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE","4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",#0029,,,KGS,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,
1979,1980,436359,SSM2324JWGRN00325,16/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#24/24,0,0,KGS,7025.0,0.0,0.0,110.34,775149.5,,,,,,,,,,
1980,1981,428255,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436359.0,SSM2324JWGRN00325,2024-03-16,26000028,"RECOVERED 2,4 DCT",24CDCBL1020001,KGS,924.0,572.4,107077.19
1981,1982,431348,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436359.0,SSM2324JWGRN00325,2024-03-16,26000028,"RECOVERED 2,4 DCT",24BDCBL1020015	,KGS,524.0,115.11,60315.94
1982,1983,431348,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436359.0,SSM2324JWGRN00325,2024-03-16,26000028,"RECOVERED 2,4 DCT",24BDCBL1020016	,KGS,19.0,112.34,2134.53
1983,1984,431348,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436359.0,SSM2324JWGRN00325,2024-03-16,26000028,"RECOVERED 2,4 DCT",24BDCBL1020017,KGS,2283.0,175.52,273727.52
1984,1985,196783,SSM2223JWGRN00326,17/02/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#85+86/22,,,KGS,1260.0,180.81,227820.6,2901.19,3655496.87,,,,,,,,,,
1985,1986,436372,SSM2324JWGRN00326,18/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#25/24,0,0,KGS,7206.0,0.0,0.0,110.35,795190.71,,,,,,,,,,
1986,1987,431348,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436372.0,SSM2324JWGRN00326,2024-03-18,26000028,"RECOVERED 2,4 DCT",24BDCBL1020017,KGS,1059.0,378.38,126972.16
1987,1988,433017,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,436372.0,SSM2324JWGRN00326,2024-03-18,26000028,"RECOVERED 2,4 DCT",24CDCBL1020002,KGS,2816.0,173.47,336324.23
1988,1989,197194,SSM2223JWGRN00327,12/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#237/22,,,KGS,5375.0,11.0,59125.0,17.59,94570.0,,,,,,,,,,
1989,1990,190004,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197194.0,SSM2223JWGRN00327,2023-02-12,26000157,MGDM RECOVERED METHANOL,23CMGDM3010049,KGS,3093.0,9.7,15465.0
1990,1991,191594,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197194.0,SSM2223JWGRN00327,2023-02-12,26000157,MGDM RECOVERED METHANOL,23CMGDM3010050,KGS,3996.0,6.52,19980.0
1991,1992,438172,SSM2324JWGRN00327,22/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#26/24,0,0,KGS,7025.0,0.0,0.0,113.39,796562.53,,,,,,,,,,
1992,1993,197202,SSM2223JWGRN00328,13/02/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#239/22,,,KGS,2305.0,11.0,25355.0,17.59,40555.0,,,,,,,,,,
1993,1994,191594,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197202.0,SSM2223JWGRN00328,2023-02-13,26000157,MGDM RECOVERED METHANOL,23CMGDM3010050,KGS,1214.0,21.46,6070.0
1994,1995,192385,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197202.0,SSM2223JWGRN00328,2023-02-13,26000157,MGDM RECOVERED METHANOL,23CMGDM3010048,KGS,780.0,5.0,3900.0
1995,1996,192385,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197202.0,SSM2223JWGRN00328,2023-02-13,26000157,MGDM RECOVERED METHANOL,23CMGDM4020048,KGS,158.0,5.0,790.0
1996,1997,192385,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,197202.0,SSM2223JWGRN00328,2023-02-13,26000157,MGDM RECOVERED METHANOL,23CMGDM3010051,KGS,888.0,28.19,4440.0
1997,1998,438186,SSM2324JWGRN00328,22/03/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#27/24,0,0,KGS,7286.0,0.0,0.0,108.36,789517.89,,,,,,,,,,
